parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
20419022,4,1,1296,161400,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,No,6440.0,44140,64,138000.0,108455.0
20419023,2,1,864,154500,0,1956,C+ / AVERAGE+,GOOD,DETACHED,No,6950.0,44140,64,97500.0,81395.99999999999
20419024,3,2,1449,130000,0,1977,C+ / AVERAGE+,AVERAGE,DETACHED,No,5520.0,44140,43,91155.0,0.0
20419025,3,1,1205,152400,0,1989,C+ / AVERAGE+,AVERAGE,ATTACHED,,5628.0,44140,31,136740.0,189570.0
20419026,3,1,1291,167200,0,1973,C+ / AVERAGE+,AVERAGE,DETACHED,No,5762.0,44140,47,0.0,151360.0
20419027,3,1,1728,199400,1,1969,B+ / GOOD+,GOOD,ATTACHED,No,6700.0,44140,51,109609.99999999999,0.0
20419030,2,1,831,133800,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,5400.0,44140,68,79500.0,0.0
20419031,4,2,1865,165100,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,,5400.0,44140,68,0.0,0.0
20419032,4,2,1500,245000,1,1952,C+ / AVERAGE+,GOOD,ATTACHED,,5400.0,44140,68,259700.0,174300.0
20419033,2,1,955,148300,0,1930,C+ / AVERAGE+,GOOD,ATTACHED,No,10800.0,44140,90,132250.0,192500.0
20419035,4,1,1496,95000,1,1921,C+ / AVERAGE+,GOOD,ATTACHED,No,10125.0,44140,99,103550.00000000001,0.0
20419037,3,1,1148,123900,0,1920,C+ / AVERAGE+,GOOD,ATTACHED,No,7480.0,44140,100,0.0,133133.0
20419038,3,2,2206,420600,1,2013,B+ / GOOD+,GOOD,ATTACHED,,6800.0,44140,7,428374.99999999994,133133.0
20419039,4,1,1296,165500,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,5940.0,44140,65,0.0,187960.0
20419040,4,2,1296,180600,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,,5940.0,44140,65,192842.80000000002,0.0
20419041,4,2,1627,120000,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,5544.0,44140,65,0.0,0.0
20419042,3,1,1395,178200,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,5544.0,44140,65,145600.0,0.0
20419043,3,1,900,147000,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,6600.0,44140,66,160230.0,0.0
20419044,3,1,1134,146500,1,1960,C+ / AVERAGE+,AVERAGE,DETACHED,No,5280.0,44140,60,188500.0,0.0
20419045,3,1,900,105000,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,6600.0,44140,66,180005.00000000003,0.0
20419046,4,1,1395,165200,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,5544.0,44140,65,130800.00000000001,142544.0
20419047,4,1,1395,104900,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,5544.0,44140,65,111194.0,97520.0
20419048,3,1,936,116200,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,6600.0,44140,66,0.0,0.0
20419049,3,1,1230,168300,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,6600.0,44140,66,185455.0,0.0
20419050,3,1,936,100000,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,6600.0,44140,66,100700.0,0.0
20419051,3,1,936,140700,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,5940.0,44140,66,0.0,136481.25
20419052,3,1,936,130000,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,6336.0,44140,66,0.0,137800.0
20419053,2,1,748,138700,0,1951,C+ / AVERAGE+,AVERAGE,DETACHED,No,5400.0,44140,69,117600.00000000001,180560.0
20419054,2,1,780,132500,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,5400.0,44140,70,0.0,156285.0
20419055,2,1,1000,142800,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,,5400.0,44140,70,162500.0,83845.0
20419056,2,1,1155,156400,1,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,5400.0,44140,70,0.0,0.0
20419057,3,1,1392,174000,1,1940,C+ / AVERAGE+,AVERAGE,DETACHED,No,5400.0,44140,80,156800.00000000003,0.0
20419058,3,1,1348,148600,0,1940,C+ / AVERAGE+,AVERAGE,DETACHED,No,6000.0,44140,80,0.0,0.0
20419059,3,1,1058,155100,0,1942,C+ / AVERAGE+,AVERAGE,DETACHED,No,6000.0,44140,78,140120.0,217500.0
20419060,3,1,1100,156200,0,1943,C+ / AVERAGE+,AVERAGE,DETACHED,No,6000.0,44140,77,97179.99999999999,0.0
20419061,3,1,1110,156400,0,1943,C+ / AVERAGE+,AVERAGE,DETACHED,,6000.0,44140,77,135100.0,124119.99999999999
20419062,3,2,1251,146000,0,1950,C+ / AVERAGE+,AVERAGE,ATTACHED,No,6000.0,44140,70,149247.0,70143.0
20419063,2,1,860,140800,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,,12508.0,44140,69,0.0,0.0
20419064,3,1,1189,154800,0,1952,B+ / GOOD+,GOOD,ATTACHED,No,12554.0,44140,68,193440.0,0.0
71101001,3,1,1986,154700,0,1963,B+ / GOOD+,GOOD,ATTACHED,No,20037.0,44124,57,0.0,256700.0
71101002,3,2,2029,152200,0,1890,C+ / AVERAGE+,GOOD,DETACHED,,30000.0,44124,130,223559.99999999997,0.0
71101003,2,1,1271,115900,0,1951,B / GOOD,GOOD,ATTACHED,No,13395.0,44124,69,130000.0,0.0
71101004,3,1,876,72000,0,1950,B / GOOD,AVERAGE,ATTACHED,No,12488.0,44124,70,74160.0,62422.0
71101005,3,1,1219,108700,0,1951,B / GOOD,AVERAGE,ATTACHED,No,11605.0,44124,69,0.0,118450.0
71101007,2,1,1258,88000,0,1951,B / GOOD,FAIR,DETACHED,,11000.0,44124,69,0.0,0.0
71101008,2,1,1308,120000,0,1951,B / GOOD,AVERAGE,ATTACHED,No,10000.0,44124,69,182210.0,152405.0
71101009,3,1,1808,176400,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,10080.0,44124,57,193119.99999999997,214485.0
71101010,3,1,1626,118300,0,1956,B / GOOD,GOOD,ATTACHED,,12524.0,44124,64,149730.0,0.0
71101011,3,1,1626,120000,0,1956,B / GOOD,GOOD,ATTACHED,,12261.0,44124,64,0.0,0.0
71101012,2,1,1084,114300,0,1956,B / GOOD,AVERAGE,ATTACHED,No,12261.0,44124,64,108120.0,224960.0
71101013,4,1,1626,117600,1,1956,B / GOOD,AVERAGE,ATTACHED,No,12261.0,44124,64,197199.99999999997,0.0
71101014,2,1,1626,117500,0,1956,B / GOOD,AVERAGE,ATTACHED,,12200.0,44124,64,146280.0,72450.0
71101015,4,2,1355,121700,0,1956,B / GOOD,GOOD,ATTACHED,No,12200.0,44124,64,179200.00000000003,88500.0
71101016,3,2,1626,115000,0,1956,B / GOOD,GOOD,ATTACHED,No,13000.0,44124,64,60500.0,213365.00000000003
71101017,5,2,2251,190300,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10005.0,44124,57,185400.0,0.0
71101018,3,1,1725,157200,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,10005.0,44124,57,227840.0,0.0
71101019,3,1,1789,174600,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,9744.0,44124,57,0.0,0.0
71101020,4,2,2663,178000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,9954.0,44124,57,192599.99999999997,194010.0
71101021,3,1,1288,146100,0,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,9975.0,44124,57,244905.0,0.0
71101022,4,1,2776,183000,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10350.0,44124,55,193980.0,184800.00000000003
71101023,3,2,2615,180000,0,1963,B+ / GOOD+,GOOD,ATTACHED,,10074.0,44124,57,203073.0,0.0
71101024,3,1,2404,209900,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,14810.0,44124,57,0.0,0.0
71101025,3,1,2587,207400,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,14810.0,44124,57,338240.0,299200.0
71101026,3,1,2338,189100,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,27007.0,44124,57,164779.99999999997,0.0
71101027,3,1,1250,145800,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,13064.0,44124,56,202030.0,0.0
71101028,4,1,2338,164000,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,12075.0,44124,56,226100.0,225399.99999999997
71101029,4,2,2136,192000,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,11550.0,44124,56,227119.99999999997,0.0
71101030,3,1,2766,211400,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,11760.0,44124,56,0.0,140835.0
71101031,3,2,2656,206700,1,1964,B+ / GOOD+,GOOD,ATTACHED,,11280.0,44124,56,149500.0,0.0
71101032,3,1,2016,150000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,11475.0,44124,57,135110.0,121000.0
71101033,3,1,2016,188000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,11305.0,44124,57,0.0,0.0
71101034,3,1,1560,154200,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10030.0,44124,57,188500.0,0.0
71101035,4,2,2492,179000,1,1963,B+ / GOOD+,GOOD,ATTACHED,,10285.0,44124,57,200480.00000000003,0.0
71101036,3,2,1755,165000,0,1963,B+ / GOOD+,GOOD,ATTACHED,No,11266.0,44124,57,0.0,229412.0
71101037,3,1,2377,177200,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,11266.0,44124,57,0.0,202980.0
71101038,3,2,2428,194200,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,10395.0,44124,57,252959.99999999997,202980.0
71101039,3,1,2317,194100,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,10780.0,44124,57,269090.0,260620.0
71101040,3,2,2504,175000,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,11778.0,44124,56,184499.99999999997,0.0
71101041,3,2,2504,200000,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,12480.0,44124,55,166000.0,0.0
71101042,3,2,1660,140000,0,1963,B+ / GOOD+,GOOD,ATTACHED,No,13677.0,44124,57,0.0,0.0
71101043,2,2,2410,189100,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,17859.0,44124,57,0.0,274750.0
71101044,3,1,1806,166600,2,1963,B+ / GOOD+,AVERAGE,ATTACHED,,13068.0,44124,57,182900.0,0.0
71101045,3,1,1828,190300,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,23522.0,44124,57,0.0,249480.0
71101046,4,2,1544,173700,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,14374.0,44124,57,0.0,186550.0
71101047,4,1,1686,160900,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10880.0,44124,57,0.0,255909.99999999997
71101048,3,1,2015,171000,2,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,11466.0,44124,57,0.0,185090.0
71101049,4,2,2068,172600,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,11700.0,44124,57,0.0,0.0
71101050,3,1,1755,184800,2,1963,B+ / GOOD+,GOOD,ATTACHED,,12561.0,44124,57,0.0,215279.99999999997
71101051,4,2,1900,183000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,12556.0,44124,57,0.0,167757.0
71101052,4,1,1450,151300,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10050.0,44124,57,185840.0,0.0
71101053,3,1,1435,152700,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10425.0,44124,57,202520.0,0.0
71101054,4,2,2058,179800,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,13770.0,44124,56,171360.00000000003,184785.0
71102001,4,1,1258,115000,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10000.0,44124,69,122000.0,149145.0
71102002,4,1,1562,111100,0,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10000.0,44124,74,0.0,0.0
71102003,3,1,1144,97600,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,,12500.0,44124,73,129000.0,71000.0
71102004,3,1,1144,117500,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,174000.0,156325.0
71102005,3,1,1594,111400,1,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,113050.0,131467.12
71102006,3,1,1144,117500,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,65100.0,202855.0
71102007,3,1,1648,112800,0,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,12500.0,44124,73,152880.0,0.0
71102008,3,1,1484,117500,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,149500.0,212858.0
71102009,3,1,1484,119500,0,1947,C+ / AVERAGE+,GOOD,DETACHED,No,12500.0,44124,73,121688.0,0.0
71102010,4,1,1911,119700,1,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,70180.0,70267.08
71102011,4,1,1452,117500,1,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,175720.0,0.0
71102012,4,1,2012,122300,1,1947,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,73,123000.0,0.0
71102013,4,1,1682,117500,1,1947,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,73,0.0,140267.0
71102014,3,1,1144,117500,0,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,12500.0,44124,73,90972.0,157760.0
71102015,3,1,1396,105700,1,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,12500.0,44124,73,95400.0,98412.0
71102016,3,2,1738,115100,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,,12500.0,44124,73,165760.0,144000.0
71102017,3,2,1456,117500,0,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,12500.0,44124,73,0.0,147180.0
71102018,5,1,2184,126100,0,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,12500.0,44124,73,118170.0,112773.99999999999
71102019,4,1,1312,117500,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,,12500.0,44124,73,85547.6,0.0
71102020,3,1,1444,117500,0,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,73,0.0,0.0
71102021,3,1,1298,146800,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,55,153440.00000000003,141521.2
71102022,3,1,1722,157500,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,56,168000.0,0.0
71102023,3,2,1464,167200,1,1966,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,54,179180.0,0.0
71102024,3,2,1884,181400,1,1966,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,54,0.0,141360.0
71102025,3,2,1695,154000,1,1966,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,54,0.0,0.0
71102026,4,2,1924,182400,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10092.0,44124,55,182500.0,0.0
71102027,3,2,1464,167000,1,1966,B+ / GOOD+,GOOD,ATTACHED,No,10208.0,44124,54,233870.0,0.0
71102028,4,2,2160,183000,1,1964,B+ / GOOD+,GOOD,ATTACHED,,10208.0,44124,56,189900.0,0.0
71102029,4,2,1936,164400,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10208.0,44124,57,144200.0,246820.0
71102030,3,1,2019,154000,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,12126.0,44124,57,229870.0,0.0
71102031,4,3,2408,186900,1,1967,C / AVERAGE,AVERAGE,ATTACHED,No,13200.0,44124,53,140000.0,0.0
71102032,4,2,2189,170000,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10200.0,44124,57,141450.0,0.0
71102033,3,1,1739,165000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,9945.0,44124,57,171470.0,0.0
71102034,3,1,1645,161000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,9945.0,44124,57,0.0,177760.0
71102035,3,1,1726,158000,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,9945.0,44124,56,173494.0,163397.99999999997
71102036,4,2,1726,158000,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,9945.0,44124,56,153670.0,254435.0
71102037,3,2,1752,100000,0,1966,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10062.0,44124,54,0.0,107910.00000000001
71102038,3,1,1672,175900,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10062.0,44124,55,216080.0,0.0
71102039,4,2,1581,155000,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10062.0,44124,55,279270.0,0.0
71102040,3,1,1700,175900,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,10062.0,44124,55,0.0,253750.0
71102041,3,1,1700,175900,1,1965,B+ / GOOD+,GOOD,ATTACHED,No,9976.0,44124,55,213519.99999999997,0.0
71102042,4,2,2008,164700,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,,9976.0,44124,56,163000.0,0.0
71102043,3,1,1480,124700,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,9976.0,44124,56,135977.5,54049.99999999999
71102044,4,2,1902,179900,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,9976.0,44124,56,0.0,218750.0
71102045,4,2,1772,159800,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,10062.0,44124,56,259860.0,0.0
71102047,4,2,1719,158400,1,1965,B+ / GOOD+,AVERAGE,ATTACHED,No,10062.0,44124,55,0.0,229460.0
71102048,3,1,1692,175900,1,1966,B+ / GOOD+,GOOD,ATTACHED,,10062.0,44124,54,176000.0,0.0
71102049,3,1,1700,156400,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,9945.0,44124,54,160000.0,0.0
71102050,3,2,1400,135000,1,1964,B+ / GOOD+,GOOD,ATTACHED,,9945.0,44124,56,165640.0,133340.0
71102051,3,1,1558,154000,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,9945.0,44124,57,130691.00000000001,0.0
71102052,3,1,1558,154200,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10030.0,44124,57,173000.0,145230.0
71102053,3,1,1778,175900,0,1963,C+ / AVERAGE+,GOOD,ATTACHED,No,10030.0,44124,57,0.0,0.0
71102055,3,1,1780,136000,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,10005.0,44124,56,0.0,0.0
71102056,3,1,1827,163100,1,1964,B+ / GOOD+,GOOD,ATTACHED,,10005.0,44124,56,176500.0,163800.0
71102057,3,1,1614,115200,1,1963,B+ / GOOD+,AVERAGE,ATTACHED,No,10005.0,44124,57,155575.0,0.0
71102058,3,2,2428,174400,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,10005.0,44124,56,175000.0,97000.0
71102059,3,2,1744,185000,1,1963,B+ / GOOD+,GOOD,ATTACHED,No,10005.0,44124,57,0.0,0.0
71102060,3,1,2154,170000,1,1964,B+ / GOOD+,GOOD,ATTACHED,,10005.0,44124,56,0.0,0.0
71102061,4,2,2466,174600,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,,10005.0,44124,56,0.0,193920.0
71102062,3,1,1670,173400,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,10005.0,44124,56,168475.0,0.0
71102063,3,1,1344,133000,1,1964,B+ / GOOD+,AVERAGE,ATTACHED,No,10005.0,44124,56,137200.0,0.0
71102064,3,2,2132,185800,1,1964,B+ / GOOD+,GOOD,ATTACHED,No,10005.0,44124,56,0.0,198400.0
71103001,4,2,1992,175000,1,1964,B / GOOD,AVERAGE,ATTACHED,No,10005.0,44124,56,169050.0,269500.0
71103002,3,1,1144,102900,1,1946,C+ / AVERAGE+,GOOD,DETACHED,No,10005.0,44124,74,128647.0,31800.0
71103003,3,1,1354,114800,1,1946,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,74,0.0,0.0
71103004,3,1,1520,120400,1,1946,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,74,124800.0,0.0
71103005,3,1,1144,85000,0,1946,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,74,0.0,0.0
71103006,4,2,1390,114800,0,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,74,114342.0,180392.99999999997
71103007,3,1,1174,98700,1,1946,C+ / AVERAGE+,FAIR,ATTACHED,No,12500.0,44124,74,81370.0,0.0
71103008,4,1,1640,124500,1,1946,C+ / AVERAGE+,GOOD,ATTACHED,No,12500.0,44124,74,106288.00000000001,0.0
71103010,3,1,1672,117500,2,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12500.0,44124,74,107690.0,0.0
71103011,3,1,1580,116600,1,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,No,15500.0,44124,74,203999.99999999997,162400.0
71103012,3,1,1351,108400,0,1942,C+ / AVERAGE+,AVERAGE,ATTACHED,,14066.0,44124,78,0.0,0.0
71103014,3,1,1851,121400,1,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,,14250.0,44124,74,87120.0,0.0
71103016,4,2,1660,119900,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12350.0,44124,69,135200.0,99667.1
71103017,2,1,1321,107400,1,1950,C+ / AVERAGE+,AVERAGE,ATTACHED,,11400.0,44124,70,81650.0,202855.0
71103018,3,3,1706,118000,1,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,11400.0,44124,67,175100.0,0.0
71103019,2,1,1472,111800,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11400.0,44124,69,177620.0,0.0
71103020,4,2,2210,0,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11400.0,44124,68,0.0,0.0
71103021,3,1,1622,118500,1,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12350.0,44124,73,146680.0,0.0
71103022,2,1,1624,118800,1,1947,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12350.0,44124,73,0.0,0.0
71103023,4,2,2663,181500,0,1964,B / GOOD,AVERAGE,ATTACHED,No,18750.0,44124,56,197835.0,211250.0
71103024,5,3,3215,225500,1,1930,B / GOOD,AVERAGE,DETACHED,No,78120.0,44124,90,187550.0,0.0
71103025,3,2,1864,175000,1,1986,B / GOOD,GOOD,ATTACHED,No,25200.0,44124,34,0.0,266800.0
71103026,4,2,2923,232800,1,1963,B / GOOD,GOOD,ATTACHED,,15246.0,44124,57,235300.0,237490.0
71103027,3,1,2333,199000,1,1963,B / GOOD,GOOD,ATTACHED,No,17424.0,44124,57,165000.0,0.0
71103028,3,2,1651,149000,1,1963,B / GOOD,GOOD,ATTACHED,No,11421.0,44124,57,0.0,0.0
71103029,3,2,1776,154300,0,1963,B / GOOD,AVERAGE,ATTACHED,No,8740.0,44124,57,163770.0,97289.99999999999
71103030,3,1,1835,177200,2,1963,B / GOOD,GOOD,ATTACHED,No,9775.0,44124,57,0.0,0.0
71103031,3,1,1832,161600,2,1965,B / GOOD,GOOD,ATTACHED,No,9976.0,44124,55,233647.99999999997,0.0
71103032,3,1,2099,170300,1,1964,B / GOOD,AVERAGE,ATTACHED,No,10530.0,44124,56,283858.0,278740.0
71103033,4,2,2122,185200,1,1963,B / GOOD,GOOD,ATTACHED,,10454.0,44124,57,0.0,0.0
71103034,3,2,2636,182500,1,1964,B / GOOD,AVERAGE,ATTACHED,No,10877.0,44124,56,250660.0,0.0
71103035,3,1,1700,185000,1,1965,B / GOOD,GOOD,ATTACHED,No,11948.0,44124,55,154000.00000000003,232200.0
71103036,3,1,1714,157500,1,1964,B / GOOD,GOOD,ATTACHED,,9976.0,44124,56,122116.8,122116.8
71103037,3,1,1714,174400,1,1963,B / GOOD,GOOD,ATTACHED,No,9860.0,44124,57,155870.0,0.0
71103038,4,2,1948,159800,1,1964,B / GOOD,AVERAGE,ATTACHED,No,9120.0,44124,56,277200.0,210700.0
71103039,3,1,1683,143500,1,1965,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11011.0,44124,55,167400.0,0.0
71103040,4,2,1907,177800,1,1964,B / GOOD,GOOD,ATTACHED,No,15228.0,44124,56,238700.0,260620.0
71103041,4,2,2341,187900,1,1964,B / GOOD,AVERAGE,ATTACHED,No,17696.0,44124,56,184370.0,0.0
71103042,3,2,2677,193700,1,1963,B / GOOD,AVERAGE,ATTACHED,No,17739.0,44124,57,209090.0,0.0
71103043,3,2,2160,199400,1,1963,B / GOOD,GOOD,ATTACHED,No,18500.0,44124,57,289520.0,258570.0
71103044,3,2,2291,185500,1,1969,B / GOOD,GOOD,ATTACHED,No,18750.0,44124,51,0.0,232300.0
71104001,4,1,2006,128900,1,1956,B / GOOD,AVERAGE,ATTACHED,No,10260.0,44124,64,142612.4,0.0
71104003,4,1,1260,115000,0,1948,C+ / AVERAGE+,GOOD,ATTACHED,No,12648.0,44124,72,134900.0,86800.00000000001
71104004,3,1,1260,115000,0,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9486.0,44124,74,127720.0,82400.0
71104005,2,1,847,103000,0,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,15500.0,44124,72,0.0,0.0
71104006,3,1,1260,102300,1,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9486.0,44124,72,143336.0,0.0
71104007,4,1,1477,115000,1,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12648.0,44124,72,0.0,0.0
71104008,3,1,1260,115000,1,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12648.0,44124,72,0.0,0.0
71104009,3,1,1379,110900,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9936.0,44124,68,0.0,0.0
71104010,3,2,931,103000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10080.0,44124,68,110230.0,205360.0
71104011,3,1,1379,110100,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9590.0,44124,68,184975.0,0.0
71104012,4,1,1379,109100,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9380.0,44124,68,0.0,150535.0
71104013,4,2,1379,113800,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12180.0,44124,68,180340.0,0.0
71104014,3,1,1379,80000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,,11690.0,44124,68,60500.0,0.0
71104016,3,1,1021,100500,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8340.0,44124,68,0.0,0.0
71104017,4,2,1267,149900,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8340.0,44124,68,172385.0,0.0
71104018,2,1,904,104200,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,,8340.0,44124,68,73334.0,0.0
71104019,4,1,1189,105600,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8400.0,44124,68,91560.0,0.0
71104020,3,1,1561,115300,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8460.0,44124,68,0.0,0.0
71104021,3,2,1501,125000,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,8820.0,44124,68,119840.00000000001,0.0
71104022,3,1,1021,102500,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9394.0,44124,68,162800.0,0.0
71104023,3,1,1356,123100,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,,9943.0,44124,68,185820.0,0.0
71104024,3,2,1376,113700,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,10140.0,44124,67,118720.0,100049.99999999999
