parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
82126082,4,2,3292,387500,2,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,614200
82126083,4,2,3286,375000,1,1990,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,30,408750,0
82126084,3,2,2306,287300,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,304440,0
82126085,4,2,3451,410800,1,1988,B+ / GOOD+,GOOD,ATTACHED,,35523,44143,32,0,503500
82126086,4,2,2621,348200,1,1988,B+ / GOOD+,GOOD,ATTACHED,,21026,44143,32,0,0
82126087,4,3,2742,357800,0,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,402212,0
82126088,4,2,2721,337000,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,448500,0
82126089,4,2,2878,377100,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,424600,0
82126090,4,2,2736,407600,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,536000,488480
82126091,4,2,3538,431400,1,1990,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,30,553840,0
82126092,4,2,3102,384100,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,446310
82126095,4,3,2985,359000,1,2013,B / GOOD,GOOD,ATTACHED,,17500,44143,7,98010,0
82126096,4,3,2580,402000,1,2013,B / GOOD,GOOD,ATTACHED,No,17500,44143,7,96800,0
82126097,3,2,1880,299000,0,2014,B / GOOD,GOOD,ATTACHED,,18500,44143,6,90850,0
82126098,3,3,2864,346900,1,2015,B / GOOD,GOOD,ATTACHED,,18500,44143,5,94300,0
82127002,3,1,1687,138600,1,1945,C+ / AVERAGE+,AVERAGE,DETACHED,No,49222,44143,75,0,0
82127003,3,1,1545,151200,1,1953,B / GOOD,AVERAGE,DETACHED,No,52272,44143,67,179360,0
82127004,4,2,2673,178700,0,1956,C / AVERAGE,AVERAGE,DETACHED,,69696,44143,64,178000,79248
82127005,3,2,1900,224600,1,1989,B+ / GOOD+,GOOD,ATTACHED,,52272,44143,31,265000,0
82127006,2,1,1020,112400,0,1940,C+ / AVERAGE+,AVERAGE,DETACHED,No,46173,44143,80,0,0
82127007,2,1,1469,145300,0,1940,C+ / AVERAGE+,AVERAGE,ATTACHED,No,51836,44143,80,0,0
82127008,3,2,2394,193700,1,1930,C / AVERAGE,AVERAGE,DETACHED,,51836,44143,90,322040,139101
82127009,3,1,1636,138700,0,1940,C+ / AVERAGE+,AVERAGE,ATTACHED,No,65408,44143,80,0,0
82127011,4,1,1854,143300,1,1951,C+ / AVERAGE+,AVERAGE,DETACHED,No,41360,44143,69,166400,0
82127012,3,1,3152,163600,0,1940,B / GOOD,GOOD,ATTACHED,,57499,44143,80,355000,115500
82127013,3,1,1652,138100,0,1950,C+ / AVERAGE+,AVERAGE,ATTACHED,,51400,44143,70,203000,0
82127014,3,1,1632,140100,0,1954,B+ / GOOD+,AVERAGE,DETACHED,No,52272,44143,66,0,0
82127015,5,2,2341,160100,0,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,,41600,44143,63,0,297600
82127016,2,1,1920,177700,1,1954,C+ / AVERAGE+,AVERAGE,ATTACHED,,46173,44143,66,273000,0
82127017,4,2,3126,372000,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,495360,355120
82127018,4,2,3194,387800,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,382850
82127019,4,4,4664,480900,0,1989,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,31,603250,99500
82127020,4,2,2813,336800,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,525140,324380
82127021,4,2,2612,355400,1,1987,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,33,450800,421400
82127022,4,2,2828,353700,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,412000,89550
82127025,4,4,4152,450100,0,1990,B+ / GOOD+,GOOD,ATTACHED,No,30492,44143,30,430000,0
82127027,4,2,3048,366500,1,1988,B+ / GOOD+,GOOD,ATTACHED,,20129,44143,32,495800,407290
82127028,4,2,4056,456200,2,1987,B+ / GOOD+,GOOD,ATTACHED,,21270,44143,33,453000,0
82127029,4,3,3974,381600,1,1991,B+ / GOOD+,GOOD,ATTACHED,No,20468,44143,29,0,0
82127030,4,2,4180,373900,1,1987,B / GOOD,AVERAGE,ATTACHED,,20129,44143,33,450640,347704
82127031,4,3,3995,393600,1,1989,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,31,123500,0
82127032,4,2,3616,400500,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,0,448800
82127033,4,2,2480,317300,1,1987,B / GOOD,AVERAGE,ATTACHED,No,17498,44143,33,320000,353400
82127034,4,2,3370,404300,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,420825,0
82127035,4,2,3288,386000,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,565200,98000
82127036,4,2,2936,357600,1,1987,B / GOOD,AVERAGE,ATTACHED,No,17498,44143,33,508800,379456
82127037,4,3,3077,357900,0,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,442960,0
82127038,3,3,3601,435900,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,421120,218500
82127039,4,2,2731,384100,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,512000,399510
82127040,4,2,2886,356000,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,523600,0
82127041,4,3,3096,410400,1,1988,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,32,534000,0
82127042,3,3,2572,368100,0,1987,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,33,302100,0
82127043,4,3,3090,384700,0,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,415400,0
82127045,4,3,3069,374300,0,1990,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,30,414000,250900
82127046,4,2,2701,374700,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,508360,530728
82127047,4,3,3110,388700,0,1989,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,31,560490,477750
82127048,4,2,2784,297900,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,514750,0
82127049,4,2,2766,366300,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,505750,421800
82127050,3,2,2806,315000,1,1988,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,32,0,0
82127051,3,2,3709,392300,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,435891,0
82127052,4,3,3788,375000,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,576190,449690
82127053,4,2,2972,380300,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,0
82127054,4,2,2693,370100,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,458850,344891
82127055,4,2,3048,374800,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,418000,0
82127056,4,2,3036,387500,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,458800,450300
82127058,3,2,2878,370500,1,2003,B+ / GOOD+,GOOD,ATTACHED,,5662,44143,17,575100,0
82127059,3,2,2626,336700,1,2003,B+ / GOOD+,GOOD,ATTACHED,,3920,44143,17,0,510600
82127060,3,2,2651,340900,1,2003,B+ / GOOD+,GOOD,ATTACHED,,5662,44143,17,510000,0
82127061,3,2,2976,320000,1,2003,B+ / GOOD+,GOOD,BASEMENT,,4356,44143,17,471250,0
82127062,3,2,3484,417300,1,2003,B+ / GOOD+,GOOD,ATTACHED,,10010,44143,17,422500,514080
82127063,3,2,3567,381700,1,2003,A / VERY-GOOD,GOOD,ATTACHED,,13033,44143,17,0,555000
82127064,3,2,2025,345000,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,14505,44143,15,0,376050
82127065,3,2,2886,357000,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,5784,44143,15,525400,946560
82127066,3,2,2025,355000,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,7348,44143,15,388667,0
82127067,3,2,2289,308300,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,5662,44143,15,553800,946560
82127068,3,2,2886,351300,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,3920,44143,15,525400,946560
82127069,3,2,2702,386100,1,2004,A / VERY-GOOD,VERY-GOOD,ATTACHED,,5662,44143,16,360500,366980
82127070,3,2,2289,356200,0,2005,A / VERY-GOOD,GOOD,ATTACHED,,5662,44143,15,0,560900
82127071,3,2,3035,411300,1,2004,A / VERY-GOOD,VERY-GOOD,ATTACHED,,5227,44143,16,390000,0
82128001,3,1,1252,115900,0,1955,C+ / AVERAGE+,AVERAGE,ATTACHED,,44866,44143,65,0,0
82128002,3,2,2044,231200,1,1990,B+ / GOOD+,GOOD,ATTACHED,,62496,44143,30,385000,0
82128003,3,1,1447,150900,1,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,No,40480,44143,63,0,0
82128005,5,1,2299,172600,0,1845,C+ / AVERAGE+,FAIR,NONE,No,156816,44143,175,0,0
82128007,2,1,1434,146100,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,52707,44143,71,0,87508
82128008,3,1,1280,125900,0,1947,C+ / AVERAGE+,AVERAGE,DETACHED,No,31050,44143,73,105282,0
82128009,5,3,2944,199100,1,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,,31050,44143,74,338800,257300
82128010,3,1,1401,113800,1,1953,C+ / AVERAGE+,FAIR,ATTACHED,No,44866,44143,67,152320,0
82128011,2,1,1278,127200,0,1954,C / AVERAGE,AVERAGE,NONE,,44866,44143,66,0,136500
82128012,3,1,1116,150000,0,1954,C+ / AVERAGE+,AVERAGE,ATTACHED,No,44431,44143,66,0,263495
82128013,4,3,2344,209600,0,2000,C+ / AVERAGE+,GOOD,ATTACHED,,17500,44143,20,226500,0
82128014,3,1,1666,125700,0,1948,C+ / AVERAGE+,AVERAGE,NONE,No,20700,44143,72,128750,0
82128015,3,1,1815,223100,1,1991,B / GOOD,GOOD,ATTACHED,,43995,44143,29,71760,0
82128016,3,1,1144,141700,0,1955,C+ / AVERAGE+,AVERAGE,ATTACHED,No,17384,44143,65,154500,0
82128018,4,2,2688,315500,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,0,297724
82128019,3,1,2058,268900,1,1985,B+ / GOOD+,AVERAGE,ATTACHED,No,17502,44143,35,0,0
82128020,4,2,2577,314700,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,,17850,44143,36,0,389500
82128021,4,3,2930,339600,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,,17500,44143,36,0,0
82128022,4,3,2848,374900,0,1985,B / GOOD,GOOD,ATTACHED,,17500,44143,35,397394,426000
82128023,4,3,3799,336000,1,1984,A / VERY-GOOD,GOOD,ATTACHED,No,17500,44143,36,356160,365800
82128024,4,2,3757,396200,1,1985,A / VERY-GOOD,GOOD,ATTACHED,No,17500,44143,35,0,0
82128025,4,2,2710,323900,1,1987,C+ / AVERAGE+,AVERAGE,ATTACHED,No,17500,44143,33,0,0
82128026,4,2,3107,349000,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,No,7518,44143,36,371050,66560
82128027,5,3,3663,391700,1,1987,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,33,0,0
82128028,3,2,2258,304800,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,No,21648,44143,36,0,63550
82128029,4,2,2352,286000,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,No,20938,44143,36,243800,410410
82128030,3,2,2486,275800,0,1984,A / VERY-GOOD,AVERAGE,ATTACHED,No,19020,44143,36,0,282658
82128031,4,2,2480,305600,1,1985,B / GOOD,AVERAGE,ATTACHED,No,17800,44143,35,408000,0
82128032,3,2,2273,336200,0,1980,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,40,411680,0
82128033,3,3,2512,313900,0,1980,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,40,292900,0
82128034,4,2,3440,407900,1,1987,B / GOOD,GOOD,ATTACHED,,17500,44143,33,0,73780
82128035,3,2,1954,278300,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,36,73780,0
82128036,4,2,3149,358300,1,1980,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,40,0,0
82128037,4,2,2978,389900,1,1987,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,33,417150,562950
82128038,4,3,3644,341900,1,1984,A / VERY-GOOD,GOOD,ATTACHED,,40946,44143,36,265500,242000
82128040,3,2,2903,347600,1,1980,A / VERY-GOOD,AVERAGE,ATTACHED,,17500,44143,40,392600,347255
82128041,3,3,2325,286000,1,1981,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,39,294580,0
82128042,4,2,2666,324000,1,1982,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,38,350200,67270
82128043,4,2,3012,324500,1,1982,A / VERY-GOOD,AVERAGE,ATTACHED,No,17500,44143,38,353705,0
82128044,4,2,2800,316300,1,1982,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,38,0,72760
82128045,3,2,1887,199900,0,1984,A / VERY-GOOD,AVERAGE,ATTACHED,No,17500,44143,36,212750,0
82128046,3,3,2526,314100,0,1981,B / GOOD,AVERAGE,ATTACHED,No,17500,44143,39,0,0
82128047,4,3,3110,356300,1,1982,A / VERY-GOOD,AVERAGE,ATTACHED,No,17500,44143,38,547600,0
82128048,4,2,3414,373500,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,No,17500,44143,36,0,0
82128049,3,3,2680,339800,0,1984,B+ / GOOD+,GOOD,ATTACHED,No,17500,44143,36,438030,66560
82128050,4,2,1947,305600,1,1980,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,40,299750,0
82128051,4,2,3384,402600,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,,17500,44143,36,364900,62400
82128052,4,3,2576,331200,0,1981,B+ / GOOD+,AVERAGE,ATTACHED,No,17498,44143,39,0,312625
82128053,4,3,3382,360300,1,1980,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,40,0,0
82128054,4,2,2923,353200,1,1980,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,40,0,0
82128055,3,2,1990,326900,0,1984,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,36,298920,0
82128056,4,3,2708,330200,1,1984,A / VERY-GOOD,AVERAGE,ATTACHED,No,20228,44143,36,472537,61500
82128057,4,2,2620,338600,1,1987,B / GOOD,AVERAGE,ATTACHED,,21276,44143,33,406640,400475
82128058,3,2,2108,263400,0,1984,B+ / GOOD+,GOOD,ATTACHED,No,20539,44143,36,405855,335400
82128059,4,2,2352,332100,1,1985,B+ / GOOD+,GOOD,ATTACHED,,17500,44143,35,458700,0
82128060,4,2,3261,361900,1,1984,A / VERY-GOOD,GOOD,ATTACHED,,17500,44143,36,211750,187240
82128061,4,2,2708,306400,1,1981,B+ / GOOD+,AVERAGE,BUILT-IN,No,17500,44143,39,430900,0
82128062,4,2,2244,285300,1,1981,B / GOOD,AVERAGE,ATTACHED,,17500,44143,39,0,0
82128063,3,2,2094,280200,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,36,0,187780
82128064,4,3,2688,325300,0,1984,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,36,0,64480
82128065,3,2,2564,335100,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,No,17500,44143,36,462175,454400
82128066,4,2,3164,342200,1,1984,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,36,467810,0
82128067,4,2,2322,314400,1,1985,B / GOOD,GOOD,ATTACHED,,17498,44143,35,352128,386780
82128068,3,1,2218,252900,1,1987,B+ / GOOD+,AVERAGE,ATTACHED,,17500,44143,33,286094,241900
82128069,4,1,2947,351000,1,1987,B / GOOD,GOOD,ATTACHED,,17498,44143,33,0,430950
82128070,4,3,2672,338000,0,1985,B / GOOD,GOOD,ATTACHED,,17498,44143,35,338000,355300
82128071,3,1,1844,151800,1,1988,B / GOOD,AVERAGE,ATTACHED,,17498,44143,32,120360,211750
82128072,4,2,2602,315300,1,1987,C+ / AVERAGE+,AVERAGE,ATTACHED,No,17500,44143,33,52116,0
82128073,3,2,1936,282300,0,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,0,355200
82128074,4,2,3352,342300,1,1985,B+ / GOOD+,AVERAGE,ATTACHED,,19541,44143,35,0,0
82128075,3,2,1970,266000,1,1985,B / GOOD,AVERAGE,ATTACHED,No,19401,44143,35,236340,0
82128076,4,2,2464,335700,1,1987,B / GOOD,AVERAGE,ATTACHED,,20129,44143,33,368000,0
82128077,6,3,4038,339200,1,1992,B+ / GOOD+,AVERAGE,ATTACHED,No,20468,44143,28,434219,0
82128078,4,2,2520,335900,1,1986,C+ / AVERAGE+,AVERAGE,ATTACHED,No,21270,44143,34,56715,0
82128079,4,2,2918,358800,0,1987,B / GOOD,AVERAGE,ATTACHED,,17500,44143,33,512620,367500
82128080,4,2,3266,337800,1,1987,B / GOOD,AVERAGE,ATTACHED,No,17498,44143,33,425350,99500
82128081,4,2,2833,350200,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,441870,0
82128082,4,1,3167,351900,1,1987,B / GOOD,AVERAGE,ATTACHED,,17000,44143,33,0,391608
82128083,4,2,2632,343900,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,473100,263670
82128084,4,2,2924,312500,2,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,494400,0
82128085,4,3,3593,420900,0,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,478640
82128086,4,2,3206,387800,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,425100,435215
82128087,4,2,3236,373600,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,437000,0
82128088,4,2,2984,378900,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,38021,0
82128089,4,2,2610,313000,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,0
82128090,4,2,3012,380900,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,360000,430390
82128091,4,2,3160,372600,1,1988,B / GOOD,GOOD,ATTACHED,,17498,44143,32,481600,489940
82128092,4,2,2992,386600,1,1988,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,32,0,0
82128093,4,3,3038,399400,0,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,453550
82128096,4,2,2763,339600,1,1987,B / GOOD,AVERAGE,ATTACHED,,17498,44143,33,0,0
82128097,4,2,2798,365000,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,0
82128098,4,2,2926,322400,1,1988,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,32,0,428980
82129001,3,1,1030,132300,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,,142005,44143,69,0,0
82129004,5,3,4097,482300,1,1991,B+ / GOOD+,GOOD,ATTACHED,,32500,44143,29,0,0
82129005,3,1,1831,176300,1,1953,C / AVERAGE,GOOD,DETACHED,No,49500,44143,67,198400,340400
82129006,3,1,1700,187200,1,1952,C+ / AVERAGE+,GOOD,DETACHED,No,51912,44143,68,0,0
82129007,3,1,1659,163000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,51892,44143,68,0,0
82129008,3,1,1116,138100,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,No,48414,44143,69,175260,0
82129009,4,3,4159,565000,2,2000,A+ / EXCELLENT,GOOD,ATTACHED,,24829,44143,20,0,794332
82129010,3,1,1809,151900,0,1950,C+ / AVERAGE+,FAIR,ATTACHED,No,142005,44143,70,0,236740
82129011,2,1,1745,179100,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,,146935,44143,68,299250,0
82129012,4,2,3307,259400,1,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,142005,44143,71,208150,142820
82129013,4,1,1848,190000,1,1959,B / GOOD,GOOD,ATTACHED,,60984,44143,61,245000,0
82129014,4,2,3671,405300,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,510968
82129015,4,3,5880,587300,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,669519
82129016,5,3,4361,436100,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,630966
82129017,4,3,3174,418200,0,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,0
82129018,4,2,3099,365000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,408800,487968
82129019,4,2,4704,445000,1,2003,A / VERY-GOOD,GOOD,ATTACHED,,17498,44143,17,431800,419100
82129020,4,3,3518,411300,0,1992,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,28,0,507705
82129021,5,3,3569,374800,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,19249,44143,28,520000,490329
82129023,4,3,2675,383700,1,1990,B+ / GOOD+,GOOD,ATTACHED,,32426,44143,30,0,496400
82129024,4,3,3217,370000,0,1990,B+ / GOOD+,GOOD,ATTACHED,,32426,44143,30,375240,0
82129026,4,2,3187,386900,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,409200,613440
82129027,4,3,3217,393800,0,1990,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,30,411400,432400
82129028,4,2,3687,421600,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,418300,640475
82129029,4,2,3544,408500,1,1991,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,29,667200,0
82129030,4,3,3354,382900,0,1991,B+ / GOOD+,AVERAGE,ATTACHED,No,17498,44143,29,0,468971
82129033,4,3,5044,678400,1,2001,B+ / GOOD+,GOOD,ATTACHED,No,24829,44143,19,231000,0
82129034,4,6,6321,684500,1,1999,A / VERY-GOOD,AVERAGE,ATTACHED,,24829,44143,21,0,925000
82129035,4,3,5102,933900,1,1999,A / VERY-GOOD,GOOD,ATTACHED,No,24829,44143,21,715000,1472600
82129036,5,5,6513,860000,1,2001,AA / EXCELLENT+,VERY-GOOD,ATTACHED,No,38768,44143,19,937400,0
82129037,5,4,6495,845600,1,2002,B / GOOD,VERY-GOOD,ATTACHED,,32234,44143,18,0,0
82129038,4,3,5018,778400,3,2000,A+ / EXCELLENT,GOOD,ATTACHED,,24829,44143,20,0,0
82129039,4,3,5501,856000,3,2000,A+ / EXCELLENT,GOOD,ATTACHED,No,24829,44143,20,0,973500
82129040,4,3,4869,651700,2,2001,B+ / GOOD+,VERY-GOOD,ATTACHED,No,24829,44143,19,0,915222
82129042,4,6,6232,897600,1,1999,AA / EXCELLENT+,AVERAGE,ATTACHED,,52877,44143,21,0,1118000
82129044,4,3,3207,750100,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,,24829,44143,5,107690,41600
82129046,4,4,3488,652100,1,1999,A+ / EXCELLENT,GOOD,ATTACHED,,33541,44143,21,0,0
82129047,4,4,3577,586400,1,1999,A / VERY-GOOD,GOOD,ATTACHED,,32234,44143,21,241680,0
82129048,4,4,4930,631500,1,2003,A / VERY-GOOD,GOOD,ATTACHED,,31363,44143,17,259050,0
82129050,4,3,4295,601300,1,2001,A / VERY-GOOD,VERY-GOOD,ATTACHED,,26572,44143,19,935445,0
82129051,4,4,4308,682100,0,1999,A / VERY-GOOD,GOOD,ATTACHED,,27443,44143,21,968660,0
82129052,4,3,4030,670700,2,2000,A+ / EXCELLENT,GOOD,ATTACHED,,24829,44143,20,0,0
82129053,4,3,4835,745500,2,2003,AA / EXCELLENT+,GOOD,ATTACHED,,24829,44143,17,927140,0
82129054,4,2,4034,615300,1,1999,A+ / EXCELLENT,GOOD,ATTACHED,,36590,44143,21,0,626650
82130001,4,2,2704,339100,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,0,401800
82130002,4,2,2696,379300,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,315000,0
82130003,4,2,3366,361000,1,1991,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,29,394580,0
82130004,4,3,3174,348600,0,1991,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,29,441640,0
82130005,4,3,3498,393400,1,1990,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,30,456688,0
82130006,4,3,2978,367800,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,0,0
82130007,4,2,2820,386800,1,1991,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,29,0,603500
82130008,4,3,3154,402800,1,1991,B+ / GOOD+,AVERAGE,ATTACHED,,19249,44143,29,547200,441600
82130009,5,4,4128,490900,1,1997,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,23,614240,0
82130010,4,3,3246,375100,0,1991,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,29,488704,0
82130011,5,3,3643,433100,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,442750,699350
82130012,4,2,3894,391000,1,2000,A / VERY-GOOD,GOOD,ATTACHED,,17498,44143,20,627843,0
82130013,4,2,2996,378600,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,408510,121550
82130014,4,2,2934,394200,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,468000,569900
82130015,4,3,3169,390700,0,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,0
82130016,4,2,3339,357600,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,407612,257600
82130017,4,2,2467,341900,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,350200,447850
82130018,4,3,3833,422500,1,1999,A / VERY-GOOD,VERY-GOOD,ATTACHED,,17498,44143,21,432250,0
82130019,3,3,2919,379400,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,402800,0
82130020,4,2,3308,300000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,309000,0
82130021,4,2,2828,370900,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,461550,0
82130022,3,2,2593,354500,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,487370
82130023,4,4,3184,390200,0,1991,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,29,447488,0
82130024,4,2,3828,425300,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,459800
82130025,4,2,3398,401000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,509970,501584
82130026,4,2,2730,363500,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,347750,364000
82130027,3,3,2698,363300,1,1992,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,28,363750,0
82130028,4,2,3204,350100,1,1992,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,28,516000,483451
82130029,4,3,3210,407400,1,1991,B / GOOD,GOOD,ATTACHED,,17498,44143,29,437250,0
82130030,3,1,2515,325900,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,0
82130031,5,4,3734,437200,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,504700,447700
82130032,3,2,3279,396200,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,469386,1288000
