82125001,3,2,"3,175",360000,1,2001,B+ / GOOD+,473 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,198",7/31/03,355900,1/1/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125002,4,2,"2,816",329900,1,1987,B / GOOD,396 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",3/25/03,321900,2/9/00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125003,4,2,"4,430",383100,1,1987,B / GOOD,402 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",6/22/05,430000,12/12/90,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125004,3,2,"2,568",311200,1,1987,B / GOOD,408 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,"17,498",2/26/15,270000,5/22/08,360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125005,4,2,"2,829",326600,0,1987,B / GOOD,414 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",1/9/13,0,6/25/04,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125006,4,2,"2,970",355500,1,1987,B / GOOD,420 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",1/1/86,0,8/19/87,173775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125007,2,2,"3,937",405800,1,1987,B+ / GOOD+,426 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",11/14/86,50000,8/28/86,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125008,4,4,"3,590",481800,0,1990,B+ / GOOD+,432 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",6/19/18,0,1/2/02,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125009,5,3,"3,474",409400,0,1988,B+ / GOOD+,438 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",8/28/98,335000,6/19/95,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125010,4,2,"2,882",350000,1,1987,B / GOOD,444 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",2/2/12,0,12/22/11,301000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125011,4,3,"3,014",349000,1,1988,A / VERY-GOOD,450 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",1/12/11,0,2/1/02,328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125012,4,2,"2,926",350000,1,1987,B / GOOD,456 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",5/18/18,350000,9/10/87,211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125013,4,2,"2,942",385800,1,1987,B / GOOD,462 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",9/25/92,300000,8/20/87,241300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125014,4,2,"3,112",373500,1,1987,B / GOOD,468 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",8/10/90,270000,9/23/87,244400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125015,4,1,"2,838",343200,1,1987,B / GOOD,469 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",7/31/00,309500,4/8/88,199900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125016,4,2,"2,528",329000,1,1987,B / GOOD,463 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",8/10/01,0,7/31/96,270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125017,4,2,"2,762",357000,1,1987,B / GOOD,457 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",4/12/17,0,4/12/17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125018,4,2,"2,436",324500,1,1987,B / GOOD,451 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,"17,498",12/24/86,159900,1/1/86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125019,4,2,"2,562",328300,1,1987,B / GOOD,445 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",6/12/96,267300,5/28/87,191900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125020,4,2,"3,074",359200,1,1987,B / GOOD,439 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",9/24/04,362500,9/29/87,219400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125021,4,2,"2,345",333100,1,1987,B / GOOD,433 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",7/2/04,335000,2/29/88,194000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125022,4,2,"3,027",354000,1,1987,B / GOOD,427 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",4/5/05,355000,5/23/03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125023,4,2,"2,710",309600,1,1987,B / GOOD,421 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,"17,498",5/9/17,310000,6/24/87,158000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125024,4,2,"2,656",356000,0,1987,B / GOOD,415 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",7/18/14,357500,6/1/06,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125025,4,3,"2,952",365800,0,1987,B / GOOD,409 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"20,102",7/31/86,50000,1/1/86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125026,4,2,"2,609",335200,1,1987,B / GOOD,397 SANDHURST DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"20,037",12/17/98,0,7/15/87,206500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125028,4,3,"3,023",358000,0,1994,B+ / GOOD+,367 LOWELL DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,"17,737",3/24/15,352500,9/30/94,267000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125029,4,2,"3,872",438800,1,1990,B+ / GOOD+,373 LOWELL DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,737",8/10/89,62000,1/1/88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125030,4,2,"3,126",369600,1,1988,B+ / GOOD+,406 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"20,102",8/28/07,0,6/15/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125031,4,2,"2,950",350800,1,1988,B+ / GOOD+,412 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",10/2/06,371000,5/17/89,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125032,4,2,"2,868",350000,1,1987,B / GOOD,418 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",2/20/07,398000,6/8/06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125033,4,2,"3,284",349600,1,1987,B+ / GOOD+,424 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"17,498",4/15/88,226900,1/1/88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125034,4,3,"3,126",366900,0,1988,B+ / GOOD+,430 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",7/20/88,206000,1/1/88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125035,4,3,"3,615",413700,0,1990,B+ / GOOD+,436 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",7/12/99,340000,8/12/97,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125036,4,2,"2,862",368800,1,1988,B+ / GOOD+,442 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",1/4/05,0,4/10/03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125037,4,2,"2,759",350000,1,1989,B+ / GOOD+,448 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",11/29/05,342500,4/30/98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125038,3,2,"2,429",339700,1,1988,B+ / GOOD+,454 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",2/23/89,203000,1/1/88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125039,4,2,"3,276",378900,1,1989,B+ / GOOD+,460 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",10/7/99,0,2/2/90,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125040,4,2,"3,288",380100,1,1988,B+ / GOOD+,468 LASSITER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",10/7/93,0,7/28/88,231700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125041,3,2,"3,686",395000,1,2001,B / GOOD,443 EAST GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,151",6/25/10,0,5/2/08,455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125042,3,3,"3,301",382800,0,2002,B / GOOD,439 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,735",4/28/09,0,11/16/01,389000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125043,4,2,"3,655",395000,1,2002,A / VERY-GOOD,435 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,554",11/1/07,470000,6/30/04,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125044,3,2,"3,700",435600,1,2000,B+ / GOOD+,431 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"7,065",5/31/13,425000,4/13/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125045,3,2,"3,545",438200,1,2003,B+ / GOOD+,415 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,717",12/30/02,334528,12/29/00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125046,3,2,"3,534",470600,1,2003,B+ / GOOD+,411 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,443",7/7/10,0,11/20/02,481700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125047,3,2,"3,548",456200,1,2003,B+ / GOOD+,407 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,333",3/7/14,0,1/11/08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125048,3,2,"3,301",424800,1,2001,B / GOOD,403 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,554",12/29/06,0,8/9/02,379000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125049,3,3,"3,573",431400,0,2002,B / GOOD,399 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,477",9/30/19,405000,11/28/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125050,3,2,"2,914",376000,1,1999,B+ / GOOD+,395 EAST GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,773",3/5/15,0,5/30/02,379000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125051,4,3,"3,272",395000,0,2001,A / VERY-GOOD,440 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,364",12/11/01,369900,12/29/00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125052,3,2,"3,495",382000,1,2003,B+ / GOOD+,436 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,443",7/23/03,369000,12/29/00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125053,3,2,"3,100",405500,1,2003,B+ / GOOD+,432 GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,481",10/29/19,0,8/17/18,395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125054,3,2,"3,578",406400,1,2000,B / GOOD,428 EAST GLENGARY CIR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"7,131",6/23/16,384500,7/2/12,332000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125057,3,2,"2,404",437400,1,1998,B+ / GOOD+,412 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"16,114",11/12/10,0,1/1/98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125058,4,3,"4,375",622800,1,1998,B+ / GOOD+,408 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"15,232",4/4/11,0,8/12/04,620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125059,5,3,"4,102",582700,1,1998,B+ / GOOD+,404 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"14,871",10/21/11,0,10/21/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125060,4,3,"4,658",649000,1,1998,A+ / EXCELLENT,400 SOUTH STONEHAVEN DRI,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"21,061",8/16/19,0,9/28/18,467500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125061,4,2,"3,192",383500,1,1999,B+ / GOOD+,396 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"15,237",4/20/00,0,6/30/99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125062,3,2,"1,850",328600,1,1999,C+ / AVERAGE+,390 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"9,000",9/13/04,342000,1/1/98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125063,4,3,"3,582",512400,1,1998,A+ / EXCELLENT,405 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"12,070",3/29/01,439900,8/24/98,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125064,3,3,"3,805",445600,1,1997,B+ / GOOD+,401 SOUTH STONEHAVEN DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,"17,157",10/16/19,415000,8/19/16,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125065,3,2,"3,115",362200,1,2003,B+ / GOOD+,469 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,220",5/2/11,0,5/2/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125066,3,2,"2,993",365500,1,2003,A / VERY-GOOD,465 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,211",7/6/17,345000,1/5/04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125067,3,2,"2,993",355700,1,2003,A / VERY-GOOD,461 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"5,545",6/29/18,379000,11/7/03,325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125068,3,2,"2,650",365600,1,2003,B+ / GOOD+,457 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"8,232",2/14/03,371900,1/1/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125069,4,2,"2,628",389000,1,2002,B+ / GOOD+,453 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,775",7/25/14,348900,7/27/05,405000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125070,3,2,"2,999",354300,1,2003,A / VERY-GOOD,449 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,560",6/15/17,369900,4/23/09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125071,3,2,"3,085",430000,1,2003,A / VERY-GOOD,445 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,425",3/1/04,0,3/1/04,397300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125072,3,2,"3,036",430000,1,2003,A / VERY-GOOD,441 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,499",6/1/04,379900,11/5/03,525528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125073,3,2,"2,975",360000,1,2004,A / VERY-GOOD,437 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,568",12/16/19,346000,11/6/17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125074,3,2,"2,883",418200,1,2004,A / VERY-GOOD,433 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,499",1/20/06,0,7/13/05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125075,3,2,"2,930",444100,1,2004,A / VERY-GOOD,429 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,No,"6,569",8/29/16,352500,8/25/09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125076,3,2,"2,983",393700,1,2003,A / VERY-GOOD,425 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,"9,025",4/30/09,363501,1/16/04,355900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125077,3,2,"2,845",347800,1,2003,A / VERY-GOOD,421 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"10,245",9/3/04,312710,11/5/03,525528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125078,3,2,"2,982",365000,1,2003,A / VERY-GOOD,417 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"7,017",1/15/20,370000,12/19/05,369922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125079,3,2,"2,957",372900,1,2003,A / VERY-GOOD,413 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"7,901",8/19/10,334500,10/6/05,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125080,3,2,"2,987",356700,1,2003,A / VERY-GOOD,428 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"10,812",11/14/16,355000,12/2/04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125081,3,2,"2,987",371400,1,2003,A / VERY-GOOD,432 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"10,566",4/1/13,0,11/21/08,348500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125082,3,2,"2,881",333500,1,2006,B+ / GOOD+,438 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,255",11/8/12,315000,7/25/06,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125083,3,2,"2,674",358500,1,2006,B+ / GOOD+,434 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,664",2/2/06,359900,7/22/04,232008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125084,3,2,"2,881",368300,1,2006,B+ / GOOD+,442 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"8,407",5/24/18,0,6/29/06,369900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125085,3,2,"2,674",361900,1,2006,B+ / GOOD+,446 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,303",9/6/12,350000,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125086,5,2,"2,603",361400,1,2006,B+ / GOOD+,450 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,303",8/15/11,349900,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125087,3,2,"2,593",357900,1,2006,B+ / GOOD+,454 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,307",2/8/13,365000,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125088,3,2,"2,976",393900,2,2017,A / VERY-GOOD,458 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,N/A,"6,320",3/13/18,393900,3/13/18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125089,3,2,"3,020",356500,2,2017,A / VERY-GOOD,462 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",VERY-GOOD,ATTACHED,No,"6,652",6/6/18,356500,6/6/18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125090,3,2,"2,881",336600,1,2006,B+ / GOOD+,463 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,303",4/15/16,320000,4/12/12,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125091,3,2,"2,674",342000,1,2006,B+ / GOOD+,459 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"5,192",8/27/07,365978,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125092,3,2,"2,570",383300,1,2015,B / GOOD,455 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"5,462",9/13/17,0,9/8/17,392500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125093,3,2,"2,522",403000,1,2015,B+ / GOOD+,451 DORNOCH LN,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"5,044",3/29/17,386500,3/29/17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125094,3,2,"2,368",331200,1,2005,A / VERY-GOOD,448 AUGUSTUS LN,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"7,100",8/5/05,331858,8/16/04,109750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125095,3,2,"2,368",328900,1,2005,A / VERY-GOOD,452 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"6,255",8/4/05,329000,8/16/04,109750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125096,3,2,"2,881",358000,1,2006,B+ / GOOD+,456 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"6,420",8/31/06,356900,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125097,3,2,"2,674",344200,1,2006,B+ / GOOD+,460 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,"5,967",6/30/06,387243,4/28/06,664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125098,4,2,"2,458",357000,1,2003,B+ / GOOD+,464 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"5,976",4/23/03,355000,1/1/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82125099,4,2,"2,447",355700,1,2003,B+ / GOOD+,468 AUGUSTUS DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"5,674",11/30/04,0,2/4/03,356223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82126001,4,1,"1,566",152000,1,1890,C+ / AVERAGE+,462 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,"18,500",11/17/16,152000,3/14/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82126002,4,3,"1,760",312000,0,1985,B+ / GOOD+,414 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,"19,375",2/13/13,0,3/15/12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82126003,3,2,"2,428",335300,1,1988,B+ / GOOD+,457 LOWELL DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,"17,498",12/27/13,0,12/8/88,209000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82126004,4,2,"2,244",289300,1,1981,B / GOOD,401 LYNDEN DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,"20,125",5/19/17,0,3/31/09,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
