71101043,2,2,"2,410","$189,100 ",1,1963,B+ / GOOD+,4809 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"17,859",9/8/03,$0 ,9/27/00,"$175,000 "
71101044,3,1,"1,806","$166,600 ",2,1963,B+ / GOOD+,4807 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"13,068",7/14/11,"$147,500 ",1/6/06,$0 
71101045,3,1,"1,828","$190,300 ",1,1963,B+ / GOOD+,4810 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"23,522",10/21/05,$0 ,9/17/01,"$162,000 "
71101046,4,2,"1,544","$173,700 ",1,1963,B+ / GOOD+,4814 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"14,374",6/26/13,$0 ,5/28/09,"$143,500 "
71101047,4,1,"1,686","$160,900 ",1,1963,B+ / GOOD+,4818 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,880",5/12/14,$0 ,4/28/00,"$163,000 "
71101048,3,1,"2,015","$171,000 ",2,1963,B+ / GOOD+,4824 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,466",9/1/81,$0 ,10/12/78,"$83,000 "
71101049,4,2,"2,068","$172,600 ",1,1963,B+ / GOOD+,4830 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,700",1/8/82,$0 ,1/1/75,$0 
71101050,3,1,"1,755","$184,800 ",2,1963,B+ / GOOD+,4840 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"12,561",11/21/17,$0 ,10/8/91,"$117,000 "
71101051,4,2,"1,900","$183,000 ",1,1963,B+ / GOOD+,4848 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,556",3/25/86,$0 ,3/25/86,"$84,300 "
71101052,4,1,"1,450","$151,300 ",1,1963,B+ / GOOD+,4858 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,050",3/21/91,"$101,000 ",2/27/90,$0 
71101053,3,1,"1,435","$152,700 ",1,1963,B+ / GOOD+,4864 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,425",6/4/97,"$122,000 ",12/27/90,$0 
71101054,4,2,"2,058","$179,800 ",1,1964,B+ / GOOD+,4878 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"13,770",5/28/15,"$153,000 ",4/12/10,"$145,500 "
71102001,4,1,"1,258","$115,000 ",0,1951,C+ / AVERAGE+,4887 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,000",6/5/19,"$122,000 ",1/26/98,"$91,500 "
71102002,4,1,"1,562","$111,100 ",0,1946,C+ / AVERAGE+,4895 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,000",9/28/15,$0 ,12/21/06,$0 
71102003,3,1,"1,144","$97,600 ",0,1947,C+ / AVERAGE+,4899 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"12,500",11/20/19,"$129,000 ",8/9/19,"$71,000 "
71102004,3,1,"1,144","$117,500 ",0,1947,C+ / AVERAGE+,4903 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",5/27/04,"$120,000 ",7/18/96,"$92,500 "
71102005,3,1,"1,594","$111,400 ",1,1947,C+ / AVERAGE+,4907 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",9/4/08,"$85,000 ",11/27/07,"$96,667 "
71102006,3,1,"1,144","$117,500 ",0,1947,C+ / AVERAGE+,4911 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",12/10/19,"$65,100 ",7/27/04,"$139,900 "
71102007,3,1,"1,648","$112,800 ",0,1947,C+ / AVERAGE+,4919 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,500",5/27/87,"$78,000 ",3/21/83,$0 
71102008,3,1,"1,484","$117,500 ",0,1947,C+ / AVERAGE+,4923 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",6/11/09,"$115,000 ",6/15/05,"$149,900 "
71102009,3,1,"1,484","$119,500 ",0,1947,C+ / AVERAGE+,4927 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"12,500",6/29/17,"$114,800 ",12/23/08,$0 
71102010,4,1,"1,911","$119,700 ",1,1947,C+ / AVERAGE+,4931 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",10/2/12,"$58,000 ",10/6/11,"$56,667 "
71102011,4,1,"1,452","$117,500 ",1,1947,C+ / AVERAGE+,4939 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",12/10/91,"$95,500 ",1/1/75,$0 
