Parcel,Bedrooms,Bathrooms,Living_area,Total_Value,Half_Baths,Purchase_Date,Construction_Quality,Address1,Address2,Condition_Score,Garage_Type,Finished_Basement,Total_Land,First_Sale_Date,First_Sale_Price,Second_Sale_Date,Second_Sale_Price
82205001,3,1,1287,118600,0,1949,C+ / AVERAGE+,5868 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,60984,4/1/2002,92000,4/27/1990,0
82205002,3,2,1746,136500,0,1953,C+ / AVERAGE+,5896 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,67953,3/16/2006,170000,4/16/1993,0
82205003,3,1,1948,156800,1,1950,C+ / AVERAGE+,5928 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,DETACHED,N/A,68389,5/20/2009,0,8/18/2003,186000
82205004,4,2,1567,149800,0,1949,C+ / AVERAGE+,5944 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68389,7/3/2018,172000,6/5/1991,115000
82205005,3,1,1658,165500,1,1950,C+ / AVERAGE+,5936 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68389,11/27/2000,216000,2/1/1990,98000
82205006,2,1,1392,138500,0,1951,C+ / AVERAGE+,5920 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68389,4/11/1995,0,1/1/1975,0
82205007,4,2,2756,188200,0,1956,C+ / AVERAGE+,5888 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,67953,5/31/2007,0,5/31/1989,85000
82205008,4,1,2027,161600,1,1956,C+ / AVERAGE+,5844 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,63747,1/27/1999,0,12/9/1996,137000
82205009,3,1,1615,141300,1,1951,C+ / AVERAGE+,5880 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,64468,7/31/1991,80000,1/1/1975,0
82205010,3,1,1536,141500,1,1950,C+ / AVERAGE+,5908 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68389,7/3/1997,119000,11/4/1996,34400
82205011,4,1,2752,205900,0,1951,C+ / AVERAGE+,5964 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,DETACHED,No,68824,10/16/2009,0,8/29/2008,0
82205012,4,1,2002,153900,0,1949,C+ / AVERAGE+,5960 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,DETACHED,N/A,68824,3/4/2003,206000,6/10/1993,0
82205013,3,1,1482,147600,1,1956,C+ / AVERAGE+,5952 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68824,9/19/2019,0,9/19/2019,0
82205014,2,1,1258,129600,0,1951,C+ / AVERAGE+,5860 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,NONE,N/A,60984,4/4/2019,0,8/7/2009,94300
82205015,4,1,2327,215600,1,1952,C+ / AVERAGE+,5976 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,68824,1/9/2020,0,9/8/2010,0
82205016,4,2,1900,138100,0,1951,C+ / AVERAGE+,5852 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,60984,7/12/2013,0,6/27/2013,86900
82205018,3,1,1862,207200,0,1968,B / GOOD,588 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20000,10/25/2013,207500,7/22/1987,128000
82205019,4,2,2392,256700,1,1975,B+ / GOOD+,603 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17700,11/8/2005,330000,7/2/1993,215000
82205020,4,1,2674,224300,2,1967,B / GOOD,5837 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,1/6/2020,0,8/7/2019,0
82205021,3,1,1880,201100,1,1966,B / GOOD,5845 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,8/29/2019,230000,8/29/2019,0
82205022,4,2,2324,231100,1,1968,B / GOOD,5853 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,4/7/2015,0,8/3/1995,205000
82205023,4,2,2610,251500,0,1974,B / GOOD,5861 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20000,6/29/1992,193000,9/25/1991,0
82205024,3,1,1722,201200,1,1968,B / GOOD,5869 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,10/4/2018,0,7/20/2001,202000
82205025,4,1,2916,253000,2,1968,B / GOOD,5877 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,5/23/2014,0,6/15/2004,349000
82205026,4,2,2014,209500,1,1968,B / GOOD,5885 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,BASEMENT,No,16000,5/25/2017,280000,12/6/1988,155000
82205027,3,1,1808,196100,1,1967,B / GOOD,5893 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,8/9/2011,0,5/10/1977,0
82205028,3,1,2288,194700,1,1967,B / GOOD,5901 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,1/23/2009,0,7/11/2006,283500
82205029,3,1,1752,205000,1,1969,B / GOOD,5909 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,5/15/2009,215000,5/15/2009,0
82205030,3,2,2778,230000,0,1969,C / AVERAGE,5917 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,10/11/2005,0,1/1/1975,0
82205031,3,1,1536,187500,1,1968,B / GOOD,5925 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,3/16/2016,173900,10/5/2005,0
82205032,3,1,1744,198100,1,1967,B / GOOD,5933 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,5/9/2019,221000,1/10/2019,0
82205033,3,1,1770,198500,1,1967,B / GOOD,5941 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,7/20/2006,0,5/18/1999,0
82205034,3,1,1786,185900,1,1968,B / GOOD,5949 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,3/6/2018,270000,3/10/2011,0
82205035,3,1,1852,190200,1,1967,B / GOOD,5957 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,4/29/2014,0,4/1/1985,0
82205036,3,1,1938,193900,1,1968,B / GOOD,5965 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,4/10/2017,255000,6/16/2014,185000
82205038,4,2,2688,265600,1,1970,B+ / GOOD+,588 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20502,6/5/2015,0,5/29/2015,279900
82205039,3,1,2160,191300,1,1969,B+ / GOOD+,592 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16353,8/9/2013,191400,5/25/2012,0
82205040,3,1,1896,198000,1,1969,B / GOOD,596 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16960,1/4/2005,0,10/2/1986,75000
82205041,3,1,2308,216100,2,1969,B / GOOD,600 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17200,11/21/2016,0,5/17/1991,0
82205042,3,1,1922,211000,1,1968,B / GOOD,604 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17200,8/18/2003,0,11/15/1996,0
82205043,3,1,1752,208400,1,1969,B / GOOD,608 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,17120,8/3/2004,220000,8/3/2004,0
82205044,3,1,2304,227600,1,1968,B / GOOD,612 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17120,10/18/2018,240000,2/20/2018,0
82205045,3,1,1988,201400,1,1968,B / GOOD,616 JEFFERSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16800,4/11/2018,160000,4/11/2018,0
82205046,4,1,2052,212400,1,1968,B / GOOD,637 LANDER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,1/10/1991,175000,1/1/1975,0
82205047,3,3,2052,256600,1,1968,B / GOOD,633 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,16892,11/18/2016,286000,11/18/2016,0
82205049,4,2,2078,203300,1,1968,B / GOOD,623 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17739,8/6/2014,170000,1/1/1975,0
82205050,3,1,1781,194100,1,1968,B / GOOD,619 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17901,10/3/2014,167000,10/11/1978,0
82205051,4,2,2274,222600,1,1967,B / GOOD,615 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17901,11/9/2006,41410,9/22/2006,0
82205052,3,1,1741,192800,1,1968,B / GOOD,605 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17820,11/21/1994,0,11/21/1994,0
82205053,3,1,2600,245100,1,1971,B / GOOD,601 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,17415,5/3/2012,0,7/31/2007,291000
82205054,3,2,2156,218600,0,1969,B / GOOD,597 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16974,6/22/2018,265000,6/22/2018,0
82205055,3,2,2052,214900,1,1968,B / GOOD,593 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,10/26/2015,318500,8/3/2015,0
82205056,3,1,1752,192100,1,1975,B / GOOD,589 LANDER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20000,6/4/2012,168000,6/4/2012,0
82205057,5,2,2956,247100,1,1967,B+ / GOOD+,592 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,7/11/2012,0,10/25/2000,240000
82205058,3,2,1862,208100,0,1967,B+ / GOOD+,596 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15840,6/23/2016,0,6/23/2016,0
82205059,3,1,1723,200400,1,1967,B+ / GOOD+,600 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15840,6/27/2005,0,5/26/2005,0
82205060,4,2,2232,208600,1,1967,B / GOOD,604 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15642,6/26/1984,120000,1/1/1975,0
82205061,4,2,2144,218600,1,1968,B / GOOD,608 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15840,12/14/2018,0,9/10/1998,225000
82205062,3,1,1708,194300,1,1968,B / GOOD,612 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15760,11/22/2016,0,6/29/2009,0
82205063,3,1,1723,205400,1,1968,B / GOOD,616 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,15520,8/23/2016,210000,12/14/2007,200000
82205064,4,2,2648,246400,1,1968,B+ / GOOD+,620 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20223,8/6/2015,0,6/29/2005,0
82205065,3,1,1730,197300,1,1967,B / GOOD,628 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,19500,2/13/2014,180000,4/18/2003,195000
82205066,3,1,2444,175000,1,1968,C+ / AVERAGE+,632 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,15760,11/22/1977,80000,7/21/1977,80000
82205067,3,1,1832,194600,1,1968,B / GOOD,636 LANDER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,9/22/1995,187000,7/12/1990,148000
82205068,4,2,2448,236900,0,1972,B+ / GOOD+,582 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20000,3/29/2019,0,10/9/1990,162500
82205069,4,2,2536,241900,1,1974,B+ / GOOD+,586 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16000,12/29/1992,178000,1/1/1975,0
82205070,4,2,2942,272100,1,1972,B+ / GOOD+,590 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16600,6/10/2016,235000,6/17/2003,0
82205071,4,2,2709,245700,1,1972,B+ / GOOD+,594 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16716,7/6/1984,0,1/1/1975,0
82205072,4,2,2472,236400,1,1971,B+ / GOOD+,598 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16716,10/10/2018,0,5/18/1994,207000
82205073,3,2,2824,244400,0,1972,B+ / GOOD+,602 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16632,5/31/2000,210000,1/1/1975,0
82205074,4,2,2861,238100,0,1971,B+ / GOOD+,606 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16632,4/24/1992,180000,7/2/1987,142000
82205075,3,1,1730,185000,1,1971,B+ / GOOD+,610 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16632,8/28/2007,0,9/14/2000,166000
82205076,4,2,2357,230800,1,1975,B+ / GOOD+,614 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16632,9/2/1987,0,4/1/1985,0
82205077,4,2,2250,209100,0,1972,B+ / GOOD+,618 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16380,2/12/2016,216000,3/21/1996,0
82205078,3,1,1758,208700,1,1972,B+ / GOOD+,622 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,15604,2/21/1984,0,1/1/1975,0
82205079,3,2,1914,224400,1,1972,B+ / GOOD+,626 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,21692,7/14/2017,257500,11/13/2008,0
82205080,4,2,2924,261200,1,1975,B+ / GOOD+,635 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,14965,7/1/1999,262000,6/8/1990,0
82205081,4,2,2856,284200,1,1974,B+ / GOOD+,631 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,21424,1/28/2009,0,12/23/1997,0
82205082,3,2,2910,235200,1,1973,B+ / GOOD+,625 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,21000,9/15/2005,258000,8/18/2003,260000
82205083,4,2,2494,240900,1,1974,B+ / GOOD+,621 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16640,9/9/2016,237500,1/18/2007,0
82205084,3,2,2149,214800,1,1970,B+ / GOOD+,617 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16480,1/14/2016,295000,3/3/2015,0
82205085,4,1,2388,230400,1,1972,B+ / GOOD+,613 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16240,11/28/2007,252000,1/9/2004,0
82205086,4,2,2408,255900,1,1972,B+ / GOOD+,609 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,16160,2/10/2011,200000,1/6/2010,0
82205087,4,2,2280,226700,0,1973,B+ / GOOD+,605 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16443,7/14/2003,0,5/21/1991,180000
82205088,4,2,2340,229600,1,1974,B+ / GOOD+,601 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16160,4/28/1994,193500,1/1/1975,0
82205089,4,2,2136,221200,1,1972,B+ / GOOD+,595 GLOUCESTER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16240,6/24/2002,242000,9/17/1975,0
82205090,5,2,3010,275900,1,1974,B+ / GOOD+,591 GLOUCESTER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,16362,7/9/2018,0,2/28/2013,0
82205091,4,2,2236,223100,1,1972,B+ / GOOD+,585 GLOUCSETER DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,16000,10/21/2002,0,1/1/1975,0
82205092,4,2,2408,247600,1,1973,B+ / GOOD+,581 GLOUCESTER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,20000,10/20/2003,305000,1/1/1975,0
82205093,4,2,2392,227200,1,1975,B+ / GOOD+,583 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,21293,8/20/1976,88500,1/1/1975,0
82205094,4,2,2420,254000,1,1976,B+ / GOOD+,587 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,19700,8/20/2001,281500,10/26/1976,89000
82205095,4,2,3016,327500,1,1975,B+ / GOOD+,591 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,19864,6/28/1996,337500,4/2/1996,0
82205096,4,2,2392,237100,1,1975,B+ / GOOD+,595 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,18500,3/27/1986,138000,6/25/1976,83800
82205097,4,2,2444,238400,1,1975,B+ / GOOD+,599 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,18849,9/8/2003,0,10/21/1976,84800
82205098,4,2,2970,261300,1,1975,B+ / GOOD+,607 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,17819,11/1/1994,0,11/5/1990,186800
82205099,4,2,2032,203400,1,1975,B / GOOD,611 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,17510,6/24/2011,187000,6/6/2011,0
82205100,3,1,2389,231500,1,1975,B+ / GOOD+,615 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17271,1/15/2020,0,4/2/1985,0
82205101,3,2,1864,215100,1,1976,B+ / GOOD+,619 STURBRIDGE DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,17700,8/11/2015,249000,3/31/2008,220000
82206001,2,1,1428,146600,0,1953,C+ / AVERAGE+,576 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,45302,6/10/2019,177500,5/16/2000,0
82206002,4,2,1834,146400,0,1950,C+ / AVERAGE+,596 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,DETACHED,N/A,44640,6/28/2016,170000,12/8/2015,0
82206003,3,1,1487,142500,0,1955,B+ / GOOD+,600 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,41817,3/24/2011,0,3/10/2009,202000
82206004,4,1,1649,133900,1,1956,B / GOOD,602 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,41817,7/14/1998,0,3/29/1985,0
82206005,3,1,1560,147500,1,1955,B / GOOD,604 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,41817,7/10/2018,150000,12/31/2014,130500
82206006,2,1,866,116400,0,1952,C+ / AVERAGE+,614 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,25440,12/3/2015,0,9/8/2010,0
82206007,3,1,1440,123400,0,1950,C+ / AVERAGE+,620 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,41817,12/29/2005,0,6/28/2001,0
82206008,3,1,2322,162400,1,1950,C+ / AVERAGE+,624 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,44431,12/21/1987,115000,1/1/1975,0
82206009,3,1,1188,138300,1,1963,B / GOOD,632 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,42253,5/16/2016,170000,3/19/2004,160000
82206010,3,2,1418,143100,0,1952,C+ / AVERAGE+,6028 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68824,11/20/2015,0,9/27/2013,0
82206011,3,1,1245,119200,0,1953,C+ / AVERAGE+,6036 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,69260,12/1/2016,130000,12/16/2009,110000
82206012,3,1,2072,175200,1,1951,B / GOOD,6016 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,68824,4/13/2018,158900,12/1/2017,158900
82206013,2,1,3437,253500,0,1951,C+ / AVERAGE+,6004 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,68824,4/8/2010,0,8/26/1993,0
82206014,3,1,1621,146900,1,1953,C+ / AVERAGE+,6042 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,69260,5/3/2006,188500,6/6/1996,0
82206015,3,1,1092,140300,0,1956,C+ / AVERAGE+,6052 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,69260,3/13/2019,150000,10/6/2017,139500
82206016,3,1,1556,153200,1,1957,B / GOOD,6060 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,69260,9/30/2005,227000,10/26/2000,160000
82206017,6,2,2694,179400,0,1951,C / AVERAGE,6076 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",FAIR,DETACHED,No,69260,10/1/2019,240000,10/16/2018,135000
82206018,3,2,1758,161200,0,1952,C+ / AVERAGE+,6084 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,69696,2/14/2008,0,4/2/1985,0
82206019,3,1,1634,150800,1,1959,C+ / AVERAGE+,5990 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,68824,1/27/2012,0,6/28/1978,0
82206020,3,2,1425,138000,0,1951,C+ / AVERAGE+,6096 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,30000,4/13/2009,0,8/3/1977,0
82206021,2,1,1356,120000,0,1953,C+ / AVERAGE+,6104 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,30000,3/5/2014,0,4/16/2004,0
82206022,2,1,995,124200,0,1952,C+ / AVERAGE+,6116 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,30000,6/26/2019,157000,4/28/2016,144900
82206023,5,5,3128,390000,0,1952,C+ / AVERAGE+,588 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,44431,5/24/2017,390000,12/5/2002,125000
82206024,3,2,1735,156200,0,1979,C+ / AVERAGE+,6128 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,20913,8/16/2013,0,12/14/2007,0
82206025,3,1,1553,141300,1,1959,B+ / GOOD+,584 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,45302,8/12/1982,0,1/1/1975,0
82206026,4,2,1488,157400,0,1952,C+ / AVERAGE+,580 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,DETACHED,No,45302,3/12/1990,0,1/1/1975,0
82206027,4,1,2522,152000,0,1952,B / GOOD,6124 HIGHLAND RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,25800,2/10/2006,240000,6/14/2001,161000
82206028,3,1,1576,153600,0,1958,B+ / GOOD+,628 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,44866,3/19/2019,75000,12/21/2018,0
82206029,3,2,2383,258700,1,1984,B / GOOD,640 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,N/A,20000,9/23/1981,32000,9/23/1981,0
82206030,3,3,2308,247600,0,1984,A / VERY-GOOD,625 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17500,7/15/1998,238500,3/2/1984,0
82206031,3,2,2844,288500,1,1979,B+ / GOOD+,6021 WILLIAMSBURG DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,17515,10/12/2004,0,1/5/1979,32000
82206032,3,2,1758,215000,0,1985,B / GOOD,638 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,N/A,22399,10/25/1991,170000,3/21/1990,145000
82206033,3,1,2242,262400,1,1987,B+ / GOOD+,644 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,21998,9/25/1986,120000,1/11/1985,0
82206034,3,2,2891,292900,1,1986,B+ / GOOD+,650 MINER RD,"HIGHLAND HEIGHTS, OH. 44143",GOOD,ATTACHED,No,21547,9/27/2012,0,4/29/1985,19000
82206035,4,2,2644,278100,1,1984,A / VERY-GOOD,655 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,21151,4/22/2016,0,2/11/2015,0
82206036,4,2,2464,235400,1,1979,B+ / GOOD+,651 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,26714,7/1/2003,320000,12/28/1998,272000
82206037,4,2,2629,245800,1,1979,B+ / GOOD+,647 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,25717,4/4/1995,0,1/6/1981,30000
82206038,4,2,2852,254800,1,1979,B+ / GOOD+,643 DAVIDSON DR,"HIGHLAND HEIGHTS, OH. 44143",AVERAGE,ATTACHED,No,22038,4/2/1985,0,9/28/1978,33100
