39701079,4,2,"2,272","$204,500 ",1,1976,B+ / GOOD+,18059 FOXHOLLOW DR,"STRONGSVILLE, OH. 44136",GOOD,ATTACHED,No,"12,814",12/28/1998,"$184,000 ",2/27/1986,"$102,000 "
39701080,4,2,"2,660","$191,300 ",1,1976,B+ / GOOD+,18200 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"13,275",5/16/2014,"$185,000 ",5/8/2009,$0 
39701081,3,2,"1,874","$171,000 ",0,1981,C+ / AVERAGE+,15194 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"11,970",1/31/2018,"$183,000 ",2/12/2008,"$156,000 "
39701083,3,1,"1,720","$164,300 ",1,1986,B / GOOD,15226 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,945",12/10/2015,"$145,000 ",11/17/2009,"$165,000 "
39701084,3,1,"1,664","$180,800 ",1,1985,B / GOOD,15258 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,819",3/29/2017,$0 ,2/19/1985,"$12,000 "
39701085,3,2,"1,666","$187,900 ",0,1984,B / GOOD,15290 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"7,005",6/10/1996,"$128,500 ",8/25/1986,"$91,500 "
39701086,3,2,"1,888","$175,400 ",0,1980,B / GOOD,15321 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"10,890",1/30/1996,"$114,000 ",3/8/1995,"$107,000 "
39701087,3,1,"1,846","$189,400 ",1,1980,B+ / GOOD+,15289 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"6,308",4/15/2008,"$180,000 ",9/6/2002,$0 
39701088,3,1,"1,875","$190,200 ",1,1985,B / GOOD,15257 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"10,575",7/28/2016,$0 ,4/10/1985,"$85,800 "
39701089,3,2,"2,032","$183,500 ",0,1984,B / GOOD,15225 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,632",10/8/1996,"$115,000 ",8/9/1984,"$16,800 "
39701090,3,1,"1,730","$168,500 ",1,1985,B / GOOD,15193 WILMINGTON DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"11,325",5/22/1985,"$80,900 ",2/19/1985,$0 
39702010,3,2,"2,160","$171,400 ",1,1975,B / GOOD,18290 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"9,760",8/19/1996,$0 ,12/20/1983,$0 
39702011,4,2,"2,097","$173,200 ",1,1975,B / GOOD,18287 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"11,174",10/26/2009,$0 ,1/26/1988,"$112,000 "
39702012,4,2,"2,422","$196,400 ",1,1975,B / GOOD,18273 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"10,224",6/18/1991,"$152,900 ",1/8/1981,"$102,500 "
39702013,3,2,"2,175","$175,400 ",0,1975,B / GOOD,18265 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,700",10/16/2003,$0 ,10/15/1987,"$107,900 "
39702014,4,2,"2,608","$192,600 ",1,1975,B / GOOD,18255 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",4/20/1990,"$142,500 ",3/4/1985,$0 
39702015,4,2,"2,608","$193,300 ",1,1975,B / GOOD,18211 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",3/26/2002,"$187,000 ",5/29/1998,$0 
39702016,3,2,"1,832","$161,200 ",0,1975,B / GOOD,18189 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",10/3/2006,$0 ,11/9/1989,"$95,500 "
39702017,4,2,"2,608","$183,400 ",1,1975,B / GOOD,18157 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",4/10/1978,"$84,900 ",7/11/1975,"$59,300 "
39702018,4,2,"2,422","$190,800 ",1,1975,B / GOOD,18151 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",12/23/1983,"$107,500 ",6/14/1983,$0 
39702019,4,2,"2,438","$189,700 ",1,1975,B / GOOD,18139 MALLARD CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"9,086",11/2/2009,"$182,500 ",8/31/1989,"$122,500 "
39702020,4,2,"2,608","$186,500 ",1,1975,B / GOOD,17111 PARTRIDGE DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"13,300",1/15/1997,"$160,000 ",10/17/1991,$0 
39702021,4,2,"2,238","$184,300 ",1,1975,B / GOOD,17107 PARTRIDGE DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,040",4/30/2010,$0 ,1/1/1975,$0 
39702022,3,2,"2,412","$196,200 ",1,1975,B / GOOD,17103 PARTRIDGE DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,084",12/29/2015,"$190,000 ",9/29/2006,"$210,000 "
39702023,4,2,"2,536","$203,400 ",1,1975,B / GOOD,17097 PARTRIDGE DR,"STRONGSVILLE, OH. 44136",GOOD,ATTACHED,N/A,"13,674",5/17/2018,"$250,000 ",2/11/2003,$0 
39702024,4,2,"2,422","$203,400 ",1,1975,B / GOOD,17059 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"11,880",12/8/2015,"$226,500 ",6/15/2015,"$138,600 "
39702025,5,2,"3,098","$225,800 ",1,1975,A / VERY-GOOD,18266 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,580",8/30/2002,$0 ,7/20/1993,"$170,000 "
39702026,4,2,"2,544","$203,000 ",1,1976,A / VERY-GOOD,18256 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,750",8/27/1996,"$165,800 ",3/8/1985,"$98,500 "
39702027,4,2,"2,716","$185,000 ",1,1976,B / GOOD,18248 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",2/21/2006,$0 ,3/31/2005,$0 
39702028,4,2,"2,184","$186,200 ",1,1976,B / GOOD,18232 RACCOON TRL,"STRONGSVILLE, OH. 44136",GOOD,ATTACHED,No,"12,750",5/23/2018,"$202,500 ",11/30/2016,$0 
39702029,4,2,"2,122","$190,300 ",1,1975,B / GOOD,18200 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,750",4/10/2013,$0 ,12/10/1997,$0 
39702030,4,1,"2,158","$185,300 ",1,1975,B / GOOD,18188 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,672",7/3/2014,"$175,000 ",8/9/1989,$0 
39702031,4,2,"3,133","$221,900 ",1,1975,B / GOOD,18176 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"14,726",8/30/2019,$0 ,8/24/1987,"$126,000 "
39702032,3,2,"2,102","$189,200 ",1,1975,B / GOOD,18158 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"13,286",3/28/2008,"$219,900 ",10/17/2003,"$182,900 "
39702033,4,2,"2,040","$189,900 ",1,1975,B / GOOD,18142 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,870",6/23/1995,"$147,000 ",6/23/1995,"$148,500 "
39702034,3,2,"1,676","$163,100 ",0,1975,B / GOOD,18128 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,874",2/17/2005,$0 ,8/31/2001,"$157,000 "
39702035,3,2,"1,676","$161,000 ",0,1975,B / GOOD,18100 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"13,680",10/11/2019,"$207,000 ",1/12/2018,"$110,000 "
39702036,4,2,"2,716","$182,200 ",1,1975,B / GOOD,17072 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"13,410",3/24/1999,"$169,000 ",7/22/1992,"$152,000 "
39702037,3,2,"1,652","$186,000 ",0,1975,B / GOOD,17083 RACCOON TRL,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,690",11/8/2001,"$185,000 ",12/29/2000,"$126,000 "
39702038,4,2,"2,798","$239,200 ",1,1975,B+ / GOOD+,16990 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,792",1/10/2017,"$250,000 ",6/28/2005,"$250,000 "
39702039,3,2,"2,676","$201,100 ",0,1975,B / GOOD,16982 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,705",2/4/2015,$0 ,9/25/1996,"$151,000 "
39702040,5,2,"2,947","$236,800 ",1,1975,A / VERY-GOOD,16972 DEERFIELD RD,"STRONGSVILLE, OH. 44136",GOOD,ATTACHED,No,"12,750",6/29/2015,"$198,000 ",9/3/1992,"$150,000 "
